java.lang.String	java.lang.String	<java.lang.String: java.io.ObjectStreamField[] serialPersistentFields>
org.apache.xmlbeans.impl.schema.SchemaTypeLoaderImpl	java.lang.Object	<org.apache.xmlbeans.impl.schema.SchemaTypeLoaderImpl: java.util.Map _elementCache>
org.apache.xmlbeans.impl.schema.SchemaTypeLoaderImpl	java.lang.Object	<org.apache.xmlbeans.impl.schema.SchemaTypeLoaderImpl: java.util.Map _attributeCache>
org.apache.xmlbeans.impl.schema.SchemaTypeLoaderImpl	java.lang.Object	<org.apache.xmlbeans.impl.schema.SchemaTypeLoaderImpl: java.util.Map _modelGroupCache>
org.apache.xmlbeans.impl.schema.SchemaTypeLoaderImpl	java.lang.Object	<org.apache.xmlbeans.impl.schema.SchemaTypeLoaderImpl: java.util.Map _attributeGroupCache>
org.apache.xmlbeans.impl.schema.SchemaTypeLoaderImpl	java.lang.Object	<org.apache.xmlbeans.impl.schema.SchemaTypeLoaderImpl: java.util.Map _idConstraintCache>
org.apache.xmlbeans.impl.schema.SchemaTypeLoaderImpl	org.apache.xmlbeans.SchemaTypeLoader	<org.apache.xmlbeans.impl.schema.SchemaTypeLoaderImpl: org.apache.xmlbeans.SchemaTypeLoader[] EMPTY_SCHEMATYPELOADER_ARRAY>
org.apache.xmlbeans.impl.jam.visitor.CompositeJVisitor	org.apache.xmlbeans.impl.jam.visitor.JVisitor	<org.apache.xmlbeans.impl.jam.visitor.CompositeJVisitor: org.apache.xmlbeans.impl.jam.visitor.JVisitor[] mVisitors>
org.apache.xmlbeans.impl.tool.XSTCTester$TestCaseResult	java.lang.Object	<org.apache.xmlbeans.impl.tool.XSTCTester$TestCaseResult: java.util.Collection svMessages>
org.apache.xmlbeans.impl.tool.XSTCTester$TestCaseResult	java.lang.Object	<org.apache.xmlbeans.impl.tool.XSTCTester$TestCaseResult: java.util.Collection ivMessages>
org.apache.xmlbeans.impl.common.QNameHelper	java.lang.Object	<org.apache.xmlbeans.impl.common.QNameHelper: java.util.Map WELL_KNOWN_PREFIXES>
org.apache.xmlbeans.impl.store.QueryDelegate	java.lang.Object	<org.apache.xmlbeans.impl.store.QueryDelegate: java.util.HashMap _constructors>
org.apache.xmlbeans.impl.schema.SchemaParticleImpl	org.apache.xmlbeans.SchemaParticle	<org.apache.xmlbeans.impl.schema.SchemaParticleImpl: org.apache.xmlbeans.SchemaParticle[] _particleChildren>
org.apache.xmlbeans.impl.store.Locale	org.apache.xmlbeans.impl.store.Locale	<org.apache.xmlbeans.impl.store.Locale: org.apache.xmlbeans.impl.store.Cur[] _tempFrames>
org.apache.xmlbeans.impl.values.XmlListImpl	java.lang.Object	<org.apache.xmlbeans.impl.values.XmlListImpl: org.apache.xmlbeans.XmlSimpleList _value>
org.apache.xmlbeans.impl.values.XmlListImpl	java.lang.Object	<org.apache.xmlbeans.impl.values.XmlListImpl: org.apache.xmlbeans.XmlSimpleList _jvalue>
org.apache.xmlbeans.impl.jam.internal.CachedClassBuilder	java.lang.Object	<org.apache.xmlbeans.impl.jam.internal.CachedClassBuilder: java.util.Map mQcname2jclass>
org.apache.xmlbeans.impl.jam.internal.CachedClassBuilder	java.lang.Object	<org.apache.xmlbeans.impl.jam.internal.CachedClassBuilder: java.util.List mClassNames>
org.apache.xmlbeans.impl.regex.SchemaRegularExpression	java.lang.Object	<org.apache.xmlbeans.impl.regex.SchemaRegularExpression: java.util.Map knownPatterns>
org.apache.xmlbeans.impl.common.IdentityConstraint$SelectorState	java.lang.Object	<org.apache.xmlbeans.impl.common.IdentityConstraint$SelectorState: java.util.Set _values>
org.apache.xmlbeans.impl.schema.SchemaPropertyImpl	java.lang.Object	<org.apache.xmlbeans.impl.schema.SchemaPropertyImpl: java.util.Set _acceptedNames>
org.apache.xmlbeans.impl.tool.CommandLine	java.lang.Object	<org.apache.xmlbeans.impl.tool.CommandLine: java.util.Map _options>
org.apache.xmlbeans.impl.tool.CommandLine	java.lang.Object	<org.apache.xmlbeans.impl.tool.CommandLine: java.util.List _files>
org.apache.xmlbeans.impl.tool.CommandLine	java.lang.Object	<org.apache.xmlbeans.impl.tool.CommandLine: java.util.List _urls>
org.apache.xmlbeans.impl.tool.CommandLine	java.lang.Object	<org.apache.xmlbeans.impl.tool.CommandLine: java.net.URL[] EMPTY_URLARRAY>
org.apache.xmlbeans.impl.tool.Extension	java.lang.Object	<org.apache.xmlbeans.impl.tool.Extension: java.util.List params>
org.apache.xmlbeans.XmlSimpleList	java.lang.Object	<org.apache.xmlbeans.XmlSimpleList: java.util.List underlying>
org.apache.xmlbeans.impl.store.Path$XbeanPath	java.lang.Object	<org.apache.xmlbeans.impl.store.Path$XbeanPath: java.util.Map namespaces>
org.apache.xmlbeans.impl.jam.internal.parser.ParserClassBuilder$MainTool	java.lang.Object	<org.apache.xmlbeans.impl.jam.internal.parser.ParserClassBuilder$MainTool: java.util.List mFailures>
org.apache.xmlbeans.impl.common.NameUtil	java.lang.Object	<org.apache.xmlbeans.impl.common.NameUtil: java.util.Set javaWords>
org.apache.xmlbeans.impl.common.NameUtil	java.lang.Object	<org.apache.xmlbeans.impl.common.NameUtil: java.util.Set extraWords>
org.apache.xmlbeans.impl.common.NameUtil	java.lang.Object	<org.apache.xmlbeans.impl.common.NameUtil: java.util.Set javaNames>
org.apache.xmlbeans.impl.store.Cur$Locations	java.lang.Object	<org.apache.xmlbeans.impl.store.Cur$Locations: org.apache.xmlbeans.impl.store.Xobj[] _xobjs>
org.apache.xmlbeans.impl.validator.ValidatingXMLStreamReader	java.lang.Object	<org.apache.xmlbeans.impl.validator.ValidatingXMLStreamReader: java.util.List _attNamesList>
org.apache.xmlbeans.impl.validator.ValidatingXMLStreamReader	java.lang.Object	<org.apache.xmlbeans.impl.validator.ValidatingXMLStreamReader: java.util.List _attValuesList>
org.apache.xmlbeans.impl.validator.ValidatingXMLStreamReader	java.lang.Object	<org.apache.xmlbeans.impl.validator.ValidatingXMLStreamReader: java.util.Collection _errorListener>
org.apache.xmlbeans.impl.store.Saver$PrettySaveCur	java.lang.Object	<org.apache.xmlbeans.impl.store.Saver$PrettySaveCur: java.util.ArrayList _stack>
org.apache.xmlbeans.XmlRuntimeException	java.lang.Object	<org.apache.xmlbeans.XmlRuntimeException: java.util.List _errors>
org.apache.xmlbeans.impl.config.NameSetBuilder	java.lang.Object	<org.apache.xmlbeans.impl.config.NameSetBuilder: java.util.Set _finiteSet>
org.apache.xmlbeans.impl.common.EncodingMap	java.lang.Object	<org.apache.xmlbeans.impl.common.EncodingMap: java.util.HashMap _java_to_iana>
org.apache.xmlbeans.impl.common.EncodingMap	java.lang.Object	<org.apache.xmlbeans.impl.common.EncodingMap: java.util.HashMap _iana_to_java>
org.apache.xmlbeans.impl.values.XmlObjectBase	org.apache.xmlbeans.XmlObject	<org.apache.xmlbeans.impl.values.XmlObjectBase: org.apache.xmlbeans.XmlObject[] EMPTY_RESULT>
org.apache.xmlbeans.impl.jam.visitor.CompositeMVisitor	org.apache.xmlbeans.impl.jam.visitor.MVisitor	<org.apache.xmlbeans.impl.jam.visitor.CompositeMVisitor: org.apache.xmlbeans.impl.jam.visitor.MVisitor[] mVisitors>
org.apache.xmlbeans.XmlOptionCharEscapeMap	java.lang.Object	<org.apache.xmlbeans.XmlOptionCharEscapeMap: java.util.HashMap _charMap>
org.apache.xmlbeans.XmlOptionCharEscapeMap	java.lang.Object	<org.apache.xmlbeans.XmlOptionCharEscapeMap: java.util.HashMap _predefEntities>
org.apache.xmlbeans.XmlSimpleList$1	java.lang.Object	<org.apache.xmlbeans.XmlSimpleList$1: org.apache.xmlbeans.XmlSimpleList this$0>
org.apache.xmlbeans.impl.values.NamespaceContext$NamespaceContextStack	java.lang.Object	<org.apache.xmlbeans.impl.values.NamespaceContext$NamespaceContextStack: java.util.ArrayList stack>
org.apache.xmlbeans.impl.jam.internal.elements.InvokableImpl	java.lang.Object	<org.apache.xmlbeans.impl.jam.internal.elements.InvokableImpl: java.util.List mExceptionClassRefs>
org.apache.xmlbeans.impl.jam.internal.elements.InvokableImpl	java.lang.Object	<org.apache.xmlbeans.impl.jam.internal.elements.InvokableImpl: java.util.List mParameters>
org.apache.xmlbeans.impl.regex.RegexParser	java.lang.Object	<org.apache.xmlbeans.impl.regex.RegexParser: java.util.Vector references>
sun.security.x509.ExtendedKeyUsageExtension	java.lang.Object	<sun.security.x509.ExtendedKeyUsageExtension: java.util.Vector keyUsages>
sun.security.x509.ExtendedKeyUsageExtension	java.lang.Object	<sun.security.x509.ExtendedKeyUsageExtension: java.util.Map map>
java.security.KeyFactory	java.lang.Object	<java.security.KeyFactory: java.security.Provider provider>
java.util.concurrent.ConcurrentLinkedQueue$Itr	java.lang.Object	<java.util.concurrent.ConcurrentLinkedQueue$Itr: java.util.concurrent.ConcurrentLinkedQueue this$0>
java.time.Duration$DurationUnits	java.lang.Object	<java.time.Duration$DurationUnits: java.util.List UNITS>
java.awt.Container	java.lang.Object	<java.awt.Container: java.util.List component>
java.awt.Container	java.awt.Container	<java.awt.Container: java.util.List component>
java.awt.Container	java.awt.Component	<java.awt.Container: java.util.List component>
java.awt.Container	java.lang.Object	<java.awt.Container: java.util.Set printingThreads>
java.awt.Container	java.lang.Object	<java.awt.Container: java.awt.Component[] EMPTY_ARRAY>
java.awt.Container	java.awt.Container	<java.awt.Container: java.awt.Component[] EMPTY_ARRAY>
java.awt.Container	java.awt.Component	<java.awt.Container: java.awt.Component[] EMPTY_ARRAY>
javax.crypto.KeyGenerator	java.lang.Object	<javax.crypto.KeyGenerator: java.security.Provider provider>
java.util.ArrayDeque$DescendingIterator	java.lang.Object	<java.util.ArrayDeque$DescendingIterator: java.util.ArrayDeque this$0>
java.time.format.DateTimeFormatterBuilder$ZoneTextPrinterParser	java.lang.Object	<java.time.format.DateTimeFormatterBuilder$ZoneTextPrinterParser: java.util.Map cache>
sun.nio.cs.FastCharsetProvider	java.nio.charset.spi.CharsetProvider	<sun.nio.cs.FastCharsetProvider: java.util.Map cache>
javax.activation.CommandMap	java.lang.Object	<javax.activation.CommandMap: java.util.Map map>
java.util.RegularEnumSet$EnumSetIterator	java.lang.Object	<java.util.RegularEnumSet$EnumSetIterator: java.util.RegularEnumSet this$0>
java.awt.KeyboardFocusManager	java.lang.Object	<java.awt.KeyboardFocusManager: java.util.Set[] defaultFocusTraversalKeys>
java.awt.KeyboardFocusManager	java.awt.KeyEventDispatcher	<java.awt.KeyboardFocusManager: java.util.LinkedList keyEventDispatchers>
java.awt.KeyboardFocusManager	java.awt.KeyEventPostProcessor	<java.awt.KeyboardFocusManager: java.util.LinkedList keyEventPostProcessors>
java.awt.KeyboardFocusManager	java.lang.Object	<java.awt.KeyboardFocusManager: java.awt.AWTKeyStroke[][] defaultFocusTraversalKeyStrokes>
java.awt.KeyboardFocusManager	java.lang.Object	<java.awt.KeyboardFocusManager: java.util.Map mostRecentFocusOwners>
java.awt.KeyboardFocusManager	java.lang.Object	<java.awt.KeyboardFocusManager: java.util.LinkedList heavyweightRequests>
java.awt.KeyboardFocusManager	java.lang.Object	<java.awt.KeyboardFocusManager: java.util.LinkedList currentLightweightRequests>
java.util.SubList	java.lang.Object	<java.util.SubList: java.util.AbstractList l>
javax.swing.text.html.StyleSheet$SearchBuffer	java.lang.Object	<javax.swing.text.html.StyleSheet$SearchBuffer: java.util.Vector vector>
javax.swing.text.html.StyleSheet$SearchBuffer	java.lang.Object	<javax.swing.text.html.StyleSheet$SearchBuffer: java.util.Hashtable hashtable>
javax.swing.text.html.StyleSheet$SearchBuffer	java.lang.Object	<javax.swing.text.html.StyleSheet$SearchBuffer: java.util.Stack searchBuffers>
java.util.Hashtable$Enumerator	java.lang.Object	<java.util.Hashtable$Enumerator: java.util.Hashtable this$0>
java.util.Hashtable$Enumerator	java.lang.Object	<java.util.Hashtable$Enumerator: java.util.Hashtable$Entry[] table>
java.security.SecureRandom	java.lang.Object	<java.security.SecureRandom: java.security.Provider provider>
sun.awt.AppContext$State	sun.awt.AppContext$State	<sun.awt.AppContext$State: sun.awt.AppContext$State[] $VALUES>
java.util.Collections$UnmodifiableSortedMap	java.lang.Object	<java.util.Collections$UnmodifiableSortedMap: java.util.SortedMap sm>
java.lang.annotation.ElementType	java.lang.annotation.ElementType	<java.lang.annotation.ElementType: java.lang.annotation.ElementType[] $VALUES>
java.util.IdentityHashMap$IdentityHashMapSpliterator	java.lang.Object	<java.util.IdentityHashMap$IdentityHashMapSpliterator: java.util.IdentityHashMap map>
sun.security.pkcs.SignerInfo	java.lang.Object	<sun.security.pkcs.SignerInfo: java.util.Set DIGEST_PRIMITIVE_SET>
sun.security.pkcs.SignerInfo	java.lang.Object	<sun.security.pkcs.SignerInfo: java.util.Set SIG_PRIMITIVE_SET>
java.util.Hashtable	java.lang.Object	<java.util.Hashtable: java.util.Hashtable$Entry[] table>
java.util.Hashtable	java.lang.Object	<java.util.Hashtable: java.util.Set keySet>
java.util.Hashtable	java.lang.Object	<java.util.Hashtable: java.util.Set entrySet>
java.util.Hashtable	java.lang.Object	<java.util.Hashtable: java.util.Collection values>
java.time.ZoneOffset	java.lang.Object	<java.time.ZoneOffset: java.util.concurrent.ConcurrentMap ID_CACHE>
java.time.ZoneOffset	java.lang.Object	<java.time.ZoneOffset: java.util.concurrent.ConcurrentMap SECONDS_CACHE>
java.lang.invoke.InvokerBytecodeGenerator	java.lang.Object	<java.lang.invoke.InvokerBytecodeGenerator: java.util.Map cpPatches>
java.lang.invoke.InvokerBytecodeGenerator	java.lang.invoke.InvokerBytecodeGenerator	<java.lang.invoke.InvokerBytecodeGenerator: java.util.Map cpPatches>
java.lang.invoke.InvokerBytecodeGenerator	java.lang.Object	<java.lang.invoke.InvokerBytecodeGenerator: java.util.HashMap DUMP_CLASS_FILES_COUNTERS>
sun.awt.SunToolkit$ModalityListenerList	sun.awt.ModalityListener	<sun.awt.SunToolkit$ModalityListenerList: java.util.Vector listeners>
sun.security.ssl.HelloExtensions	java.lang.Object	<sun.security.ssl.HelloExtensions: java.util.List extensions>
sun.nio.ch.Util$3	java.lang.Object	<sun.nio.ch.Util$3: java.util.Set val$s>
java.util.Collections$UnmodifiableNavigableMap	java.lang.Object	<java.util.Collections$UnmodifiableNavigableMap: java.util.NavigableMap nm>
java.util.Collections$UnmodifiableNavigableMap	java.lang.Object	<java.util.Collections$UnmodifiableNavigableMap: java.util.Collections$UnmodifiableNavigableMap$EmptyNavigableMap EMPTY_NAVIGABLE_MAP>
java.util.HashMap$HashMapSpliterator	java.lang.Object	<java.util.HashMap$HashMapSpliterator: java.util.HashMap map>
javax.print.attribute.standard.MediaSize	java.lang.Object	<javax.print.attribute.standard.MediaSize: java.util.Vector sizeVector>
javax.print.attribute.standard.MediaSize	java.lang.Object	<javax.print.attribute.standard.MediaSize: java.util.HashMap mediaMap>
java.net.SocketPermission	java.lang.Object	<java.net.SocketPermission: java.net.InetAddress[] addresses>
java.lang.invoke.MethodHandleImpl	java.lang.Object	<java.lang.invoke.MethodHandleImpl: java.lang.Object[] NO_ARGS_ARRAY>
com.sun.beans.finder.PrimitiveTypeMap	java.lang.Object	<com.sun.beans.finder.PrimitiveTypeMap: java.util.Map map>
java.util.TreeMap$EntrySet	java.lang.Object	<java.util.TreeMap$EntrySet: java.util.TreeMap this$0>
javax.swing.DefaultListModel	java.lang.Object	<javax.swing.DefaultListModel: java.util.Vector delegate>
sun.java2d.loops.GraphicsPrimitive	java.lang.Object	<sun.java2d.loops.GraphicsPrimitive: java.util.HashMap traceMap>
sun.net.ftp.FtpDirEntry$Permission	sun.net.ftp.FtpDirEntry$Permission	<sun.net.ftp.FtpDirEntry$Permission: sun.net.ftp.FtpDirEntry$Permission[] $VALUES>
java.net.NetworkInterface$1checkedAddresses	java.lang.Object	<java.net.NetworkInterface$1checkedAddresses: java.net.InetAddress[] local_addrs>
sun.java2d.loops.SurfaceType	java.lang.Object	<sun.java2d.loops.SurfaceType: java.util.HashMap surfaceUIDMap>
sun.java2d.loops.CompositeType	java.lang.Object	<sun.java2d.loops.CompositeType: java.util.HashMap compositeUIDMap>
java.awt.MultipleGradientPaint$ColorSpaceType	java.awt.MultipleGradientPaint$ColorSpaceType	<java.awt.MultipleGradientPaint$ColorSpaceType: java.awt.MultipleGradientPaint$ColorSpaceType[] $VALUES>
java.lang.invoke.LambdaForm	java.lang.Object	<java.lang.invoke.LambdaForm: java.lang.invoke.LambdaForm$Name[] names>
java.lang.invoke.LambdaForm	java.lang.Object	<java.lang.invoke.LambdaForm: java.util.HashMap DEBUG_NAME_COUNTERS>
java.lang.invoke.LambdaForm	java.lang.Object	<java.lang.invoke.LambdaForm: java.lang.invoke.LambdaForm$Name[][] INTERNED_ARGUMENTS>
java.lang.invoke.LambdaForm	java.lang.Object	<java.lang.invoke.LambdaForm: java.lang.invoke.LambdaForm[] LF_identityForm>
java.lang.invoke.LambdaForm	java.lang.invoke.LambdaForm	<java.lang.invoke.LambdaForm: java.lang.invoke.LambdaForm[] LF_identityForm>
java.lang.invoke.LambdaForm	java.lang.Object	<java.lang.invoke.LambdaForm: java.lang.invoke.LambdaForm[] LF_zeroForm>
java.lang.invoke.LambdaForm	java.lang.invoke.LambdaForm	<java.lang.invoke.LambdaForm: java.lang.invoke.LambdaForm[] LF_zeroForm>
java.util.Vector	java.lang.Object	<java.util.Vector: java.lang.Object[] elementData>
sun.security.ssl.TrustManagerFactoryImpl$2	java.lang.Object	<sun.security.ssl.TrustManagerFactoryImpl$2: java.util.HashMap val$props>
java.net.URLClassLoader$6	java.lang.Object	<java.net.URLClassLoader$6: java.net.URL[] val$urls>
java.util.concurrent.ThreadPoolExecutor	java.util.concurrent.ThreadPoolExecutor	<java.util.concurrent.ThreadPoolExecutor: java.util.HashSet workers>
java.text.Normalizer$Form	java.text.Normalizer$Form	<java.text.Normalizer$Form: java.text.Normalizer$Form[] $VALUES>
java.security.cert.CertPathValidator	java.lang.Object	<java.security.cert.CertPathValidator: java.security.Provider provider>
java.util.Collections$CheckedMap$CheckedEntrySet$1	java.lang.Object	<java.util.Collections$CheckedMap$CheckedEntrySet$1: java.util.Collections$CheckedMap$CheckedEntrySet this$0>
sun.security.util.SignatureFileVerifier	java.lang.Object	<sun.security.util.SignatureFileVerifier: java.util.Set DIGEST_PRIMITIVE_SET>
sun.java2d.StateTrackable$State	sun.java2d.StateTrackable$State	<sun.java2d.StateTrackable$State: sun.java2d.StateTrackable$State[] $VALUES>
com.sun.java.swing.plaf.windows.AnimationController$PartUIClientPropertyKey	java.lang.Object	<com.sun.java.swing.plaf.windows.AnimationController$PartUIClientPropertyKey: java.util.Map map>
javax.swing.SortingFocusTraversalPolicy	java.lang.Object	<javax.swing.SortingFocusTraversalPolicy: java.util.List cachedCycle>
com.sun.java.swing.plaf.windows.TMSchema$Part	com.sun.java.swing.plaf.windows.TMSchema$Part	<com.sun.java.swing.plaf.windows.TMSchema$Part: com.sun.java.swing.plaf.windows.TMSchema$Part[] $VALUES>
sun.net.www.URLConnection	java.lang.Object	<sun.net.www.URLConnection: java.util.HashMap proxiedHosts>
java.util.Calendar	java.lang.Object	<java.util.Calendar: java.util.concurrent.ConcurrentMap cachedLocaleData>
java.net.StandardProtocolFamily	java.net.StandardProtocolFamily	<java.net.StandardProtocolFamily: java.net.StandardProtocolFamily[] $VALUES>
javax.crypto.Mac	java.lang.Object	<javax.crypto.Mac: java.security.Provider provider>
javax.print.PrintServiceLookup$Services	java.lang.Object	<javax.print.PrintServiceLookup$Services: java.util.ArrayList listOfLookupServices>
javax.print.PrintServiceLookup$Services	java.lang.Object	<javax.print.PrintServiceLookup$Services: java.util.ArrayList registeredServices>
sun.security.ssl.CipherSuite	java.lang.Object	<sun.security.ssl.CipherSuite: java.util.Map nameMap>
sun.security.ssl.CipherSuite	java.lang.Object	<sun.security.ssl.CipherSuite: java.util.Map idMap>
java.awt.Window	java.lang.Object	<java.awt.Window: java.util.List icons>
java.awt.Window	java.lang.Object	<java.awt.Window: java.util.Vector ownedWindowList>
java.awt.Window	java.awt.Window	<java.awt.Window: java.util.Vector ownedWindowList>
java.awt.Window	java.awt.Component	<java.awt.Window: java.util.Vector ownedWindowList>
java.awt.Window	java.lang.Object	<java.awt.Window: sun.awt.util.IdentityArrayList allWindows>
javax.print.StreamPrintServiceFactory$Services	java.lang.Object	<javax.print.StreamPrintServiceFactory$Services: java.util.ArrayList listOfFactories>
sun.swing.SwingUtilities2$Section	sun.swing.SwingUtilities2$Section	<sun.swing.SwingUtilities2$Section: sun.swing.SwingUtilities2$Section[] $VALUES>
java.security.MessageDigest	java.lang.Object	<java.security.MessageDigest: java.security.Provider provider>
java.util.ArraysParallelSortHelpers$FJObject$Merger	java.lang.Object	<java.util.ArraysParallelSortHelpers$FJObject$Merger: java.lang.Object[] a>
java.util.ArraysParallelSortHelpers$FJObject$Merger	java.lang.Object	<java.util.ArraysParallelSortHelpers$FJObject$Merger: java.lang.Object[] w>
java.awt.datatransfer.SystemFlavorMap	java.lang.Object	<java.awt.datatransfer.SystemFlavorMap: java.util.Set disabledMappingGenerationKeys>
java.time.chrono.AbstractChronology	java.lang.Object	<java.time.chrono.AbstractChronology: java.util.concurrent.ConcurrentHashMap CHRONOS_BY_ID>
java.time.chrono.AbstractChronology	java.lang.Object	<java.time.chrono.AbstractChronology: java.util.concurrent.ConcurrentHashMap CHRONOS_BY_TYPE>
sun.misc.CompoundEnumeration	java.lang.Object	<sun.misc.CompoundEnumeration: java.util.Enumeration[] enums>
sun.misc.CompoundEnumeration	java.util.Enumeration	<sun.misc.CompoundEnumeration: java.util.Enumeration[] enums>
java.lang.invoke.BoundMethodHandle$Factory	java.lang.Object	<java.lang.invoke.BoundMethodHandle$Factory: java.util.concurrent.ConcurrentMap CLASS_CACHE>
java.util.EnumMap$KeySet	java.lang.Object	<java.util.EnumMap$KeySet: java.util.EnumMap this$0>
sun.security.jca.ProviderConfig	java.lang.Object	<sun.security.jca.ProviderConfig: java.security.Provider provider>
java.util.Collections$SingletonMap	java.lang.Object	<java.util.Collections$SingletonMap: java.util.Set keySet>
java.util.Collections$SingletonMap	java.lang.Object	<java.util.Collections$SingletonMap: java.util.Set entrySet>
java.util.Collections$SingletonMap	java.lang.Object	<java.util.Collections$SingletonMap: java.util.Collection values>
java.util.logging.Level$KnownLevel	java.lang.Object	<java.util.logging.Level$KnownLevel: java.util.Map nameToLevels>
java.util.logging.Level$KnownLevel	java.lang.Object	<java.util.logging.Level$KnownLevel: java.util.Map intToLevels>
sun.nio.ch.SelectorImpl	java.lang.Object	<sun.nio.ch.SelectorImpl: java.util.HashSet keys>
sun.nio.ch.SelectorImpl	java.lang.Object	<sun.nio.ch.SelectorImpl: java.util.Set selectedKeys>
sun.nio.ch.SelectorImpl	java.lang.Object	<sun.nio.ch.SelectorImpl: java.util.Set publicKeys>
sun.nio.ch.SelectorImpl	java.lang.Object	<sun.nio.ch.SelectorImpl: java.util.Set publicSelectedKeys>
java.util.concurrent.LinkedBlockingQueue$LBQSpliterator	java.lang.Object	<java.util.concurrent.LinkedBlockingQueue$LBQSpliterator: java.util.concurrent.LinkedBlockingQueue queue>
sun.security.ssl.SSLContextImpl$CustomizedSSLProtocols	java.lang.Object	<sun.security.ssl.SSLContextImpl$CustomizedSSLProtocols: java.util.ArrayList customizedProtocols>
java.lang.reflect.Constructor	java.lang.reflect.Constructor	<java.lang.reflect.Constructor: java.lang.Class[] parameterTypes>
java.lang.reflect.Constructor	java.lang.reflect.Constructor	<java.lang.reflect.Constructor: java.lang.Class[] exceptionTypes>
java.lang.ProcessEnvironment	java.lang.Object	<java.lang.ProcessEnvironment: java.util.Map theUnmodifiableEnvironment>
java.lang.ProcessEnvironment	java.lang.Object	<java.lang.ProcessEnvironment: java.util.HashMap theEnvironment>
javax.swing.text.html.StyleSheet$SelectorMapping	javax.swing.text.html.StyleSheet$SelectorMapping	<javax.swing.text.html.StyleSheet$SelectorMapping: java.util.HashMap children>
java.lang.invoke.LambdaForm$BasicType	java.lang.invoke.LambdaForm$BasicType	<java.lang.invoke.LambdaForm$BasicType: java.lang.invoke.LambdaForm$BasicType[] ARG_TYPES>
java.lang.invoke.LambdaForm$BasicType	java.lang.invoke.LambdaForm$BasicType	<java.lang.invoke.LambdaForm$BasicType: java.lang.invoke.LambdaForm$BasicType[] $VALUES>
java.lang.invoke.LambdaForm$BasicType	java.lang.invoke.LambdaForm$BasicType	<java.lang.invoke.LambdaForm$BasicType: java.lang.invoke.LambdaForm$BasicType[] ALL_TYPES>
sun.awt.OSInfo	java.lang.Object	<sun.awt.OSInfo: java.util.Map windowsVersionMap>
java.util.Collections$CheckedSortedSet	java.lang.Object	<java.util.Collections$CheckedSortedSet: java.util.SortedSet ss>
sun.font.StrikeCache	java.lang.Object	<sun.font.StrikeCache: java.util.ArrayList disposeListeners>
java.awt.TrayIcon$MessageType	java.awt.TrayIcon$MessageType	<java.awt.TrayIcon$MessageType: java.awt.TrayIcon$MessageType[] $VALUES>
sun.net.ftp.FtpReplyCode	sun.net.ftp.FtpReplyCode	<sun.net.ftp.FtpReplyCode: sun.net.ftp.FtpReplyCode[] $VALUES>
sun.security.util.DerIndefLenConverter	java.lang.Object	<sun.security.util.DerIndefLenConverter: java.util.ArrayList ndefsList>
java.util.stream.SpinedBuffer$1Splitr	java.lang.Object	<java.util.stream.SpinedBuffer$1Splitr: java.lang.Object[] splChunk>
java.security.cert.X509CRLSelector	java.lang.Object	<java.security.cert.X509CRLSelector: java.util.HashSet issuerNames>
java.util.stream.SpinedBuffer	java.lang.Object	<java.util.stream.SpinedBuffer: java.lang.Object[][] spine>
java.util.stream.SpinedBuffer	java.lang.Object	<java.util.stream.SpinedBuffer: java.lang.Object[] curChunk>
javax.imageio.metadata.IIOMetadataFormatImpl$Element	java.lang.Object	<javax.imageio.metadata.IIOMetadataFormatImpl$Element: java.util.Map attrMap>
javax.imageio.metadata.IIOMetadataFormatImpl$Element	java.lang.Object	<javax.imageio.metadata.IIOMetadataFormatImpl$Element: java.util.List childList>
javax.imageio.metadata.IIOMetadataFormatImpl$Element	java.lang.Object	<javax.imageio.metadata.IIOMetadataFormatImpl$Element: java.util.List parentList>
javax.imageio.metadata.IIOMetadataFormatImpl$Element	java.lang.Object	<javax.imageio.metadata.IIOMetadataFormatImpl$Element: java.util.List attrList>
java.util.stream.Collectors$Partition$1	java.lang.Object	<java.util.stream.Collectors$Partition$1: java.util.stream.Collectors$Partition this$0>
javax.swing.JComponent	java.lang.Object	<javax.swing.JComponent: java.util.Set managingFocusForwardTraversalKeys>
javax.swing.JComponent	java.lang.Object	<javax.swing.JComponent: java.util.Set managingFocusBackwardTraversalKeys>
javax.swing.JComponent	java.lang.Object	<javax.swing.JComponent: java.util.List tempRectangles>
javax.swing.JComponent	java.lang.Object	<javax.swing.JComponent: java.util.Hashtable readObjectCallbacks>
sun.security.pkcs.PKCS9Attributes	java.lang.Object	<sun.security.pkcs.PKCS9Attributes: java.util.Hashtable permittedAttributes>
sun.security.pkcs.PKCS9Attributes	java.lang.Object	<sun.security.pkcs.PKCS9Attributes: java.util.Hashtable attributes>
java.awt.image.BufferedImage	java.lang.Object	<java.awt.image.BufferedImage: java.util.Hashtable properties>
java.lang.ProcessEnvironment$StringValues$1	java.lang.Object	<java.lang.ProcessEnvironment$StringValues$1: java.lang.ProcessEnvironment$StringValues this$0>
com.sun.imageio.stream.StreamCloser	java.lang.Object	<com.sun.imageio.stream.StreamCloser: java.util.WeakHashMap toCloseQueue>
java.security.cert.CollectionCertStoreParameters	java.lang.Object	<java.security.cert.CollectionCertStoreParameters: java.util.Collection coll>
com.sun.media.sound.JDK13Services	java.lang.Object	<com.sun.media.sound.JDK13Services: java.util.Properties properties>
